"severity","category","code","id","subject","unit","concept","difficulty","message","reasons","excerpt","meta"
"P2","difficulty","difficulty_maybe_too_low","q-2023-ewha-04","적분학","특이적분","이상적분 수렴 판정","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=17""]","다음 특이적분 중 수렴하는 것을 모두 고르시오. a. $\!\int_1^2\dfrac{x+1}{x\sqrt{x-1}}\,dx$ b. $\!\int_0^1\dfrac{dx}{\sqrt{x^2+2x}}$ c. $\!\int_1^{\infty}\dfrac{dx}{\ln x}$ d. $\!\int_{-\infty}^{\infty}\text{sech}\,x\,dx$","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-ewha-05","적분학","급수의 수렴/발산","급수 수렴 판정","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=15""]","다음 수열 $x_n$ 중 $\!\sum_{n=1}^{\infty}x_n$이 수렴하는 것을 모두 고르시오. a. $x_n=\dfrac{(n!)^2}{(2n)!}$ b. $x_n=2^{1/n}-1$ c. $x_n=2^{\sqrt n-n}$ d. $x_n=\dfrac{(n+1)^n}{n^{n+1}}$","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-ewha-06","적분학","급수의 수렴/발산","급수 명제","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""multiStatement"",""mathDensity=14""]","실수 수열 $x_n,y_n$에 대하여 다음 중 옳은 것을 모두 고르시오. a. $x_n\ge 0$, $\!\sum x_n$ 수렴 $\Rightarrow\!\sum\sqrt{x_n}$ 수렴. b. $x_n\ge 0$, $\!\sum x_n$ 수렴 $\Rightarrow\!\sum\sqrt{x_n x_{n+1}}$ 수렴. c. $\!\sum nx_n$ 수렴 $\Rightarrow\!\sum x_...","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-ewha-07","적분학","급수의 수렴/발산","수렴구간 곱","easy","Heuristic estimate differs from current difficulty.","[""unitBase=3""]","$\!\displaystyle\sum_{n=1}^{\infty}(-1)^n\dfrac{(x-2)^n}{n4^n}$의 수렴구간이 $(a,b]$일 때 $ab$의 값을 구하시오.","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-ewha-09","선형대수","고유치와 대각화","타원 30° 회전","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=20""]","$2$차원 평면의 타원 $4x^2+y^2=4$를 원점 중심으로 반시계 방향 $30°$ 회전시킨 곡선의 방정식을 구하시오.","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-ewha-17","다변수함수","중적분","극좌표 이중적분 (두 원 교차)","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""multipleMidKeywords=/매개변수|극좌표|극방정식|특이적분|이상적분/|/중적분|삼중적분|선적분|면적분|곡면적|방향도함수|경도/"",""mathDensity=24""]","영역 $R=\{(x,y):x^2+y^2-2x\le 0,\,x^2+y^2\ge 1\}$에 대하여 $\!\displaystyle\iint_R\sqrt{x^2+y^2}\,dx\,dy$를 구하시오.","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-ewha-20","다변수함수","삼중적분과 극좌표계","구·포물면 사이 부피","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=4"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=21""]","구면 $x^2+y^2+z^2=2$ 안쪽과 포물면 $z=x^2+y^2$ 위쪽으로 둘러싸인 영역의 부피를 구하시오.","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-a-04","적분학","정적분의 응용","극곡선 길이(반각공식)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=18""]","$\dfrac{3}{2}\le\theta\le 2\pi$일 때, 극곡선 $r=1+\sin\theta$의 길이는? *(원 PDF에서는 $\theta$ 범위가 $\tfrac{3\pi}{2}$부터로 표기되었으나, 해설은 $r=1+\cos\theta$를 $[\tfrac{\pi}{2},\pi]$ 구간으로 다룬 예시)*","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-a-14","다변수함수","편도함수","이변수 극한 존재성","medium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""multiStatement"",""mathDensity=24""]","다음 $\langle$보기$\rangle$의 극한 중 존재하는 극한의 개수는? ㄱ. $\displaystyle\lim_{(x,y)\to(0,0)}\dfrac{xy^4}{x^4+y^4}$ ㄴ. $\displaystyle\lim_{(x,y)\to(0,0)}\dfrac{|x^2-y^2|}{x^2+y^2}$ ㄷ. $\displaystyle\lim_{(x,y)\to(0,0)}\dfrac{\sin(x+...","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-a-18","적분학","정적분의 응용","회전체 부피(원판)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=34""]","곡선 $y^2=x^2-x^4$로 둘러싸인 평면 영역을 $x$축을 중심으로 돌려서 만든 회전입체의 부피는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-a-20","다변수함수","곡선과 곡면","관련변화율(코사인 법칙)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=29""]","두 직선 도로가 교차로에서 $\dfrac{\pi}{3}$의 각도로 갈라진다. 자동차 두 대가 교차로에서 동시에 출발하는데, 첫 번째 자동차는 $60\,\mathrm{km/h}$의 속도로 달리고 두 번째 자동차는 다른 도로를 $100\,\mathrm{km/h}$의 속도로 달린다. $30$분 뒤에 두 자동차 사이의 거리의 변화율은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-a-22","선형대수","고유치와 대각화","$A^T A$의 고유값","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=14""]","행렬 $A=\begin{pmatrix}1&0&1\\-1&1&0\end{pmatrix}$에 대해, 다음 중 $A^T A$의 고유값(eigenvalue)이 **아닌** 것은? (단, $A^T$는 $A$의 전치행렬)","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-03","적분학","정적분의 계산","치환적분","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=45""]","$\displaystyle\int_1^3\dfrac{1}{x\sqrt{8x+1}}\,dx$의 값은?","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-04","적분학","정적분의 계산","역삼각함수+치환","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=31""]","$\displaystyle\int_0^{\sqrt{3}}\sin(\tan^{-1}x)\,dx$의 값은?","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-07","적분학","정적분의 응용","회전체 부피(원통셸)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=32""]","곡선 $x=y^2-4y+5$와 직선 $x=2$로 둘러싸인 평면 영역을 $x$축을 중심으로 돌려서 만든 회전입체의 부피는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-09","다변수함수","편도함수","접평면","medium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=8""]","곡면 $S$가 함수 $f(x,y)=(2x+y+1)e^{x+y}$의 그래프일 때, 다음 중 $S$ 위의 점 $(0,0,1)$에서 $S$에 접하는 접평면에 있는 점은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-12","적분학","정적분의 응용","극좌표 영역 넓이","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=40""]","극방정식 $r=3\cos\theta$로 주어진 곡선의 내부와 극방정식 $r=\sqrt{3}+\cos\theta$로 주어진 곡선의 외부에 놓인 영역의 넓이는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-14","다변수함수","Taylor급수와 최대/최소","라그랑주 미정계수","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=4"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=19""]","곡선 $C$는 평면 $x+2y+2z=5$과 타원포물면 $z=x^2+y^2$의 교선이다. 곡선 $C$ 위의 점 중에서 원점으로부터 가장 가까운 점이 $(a,b,c)$일 때, $a+b+c$의 값은?","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-15","공학수학","Laplace변환","라플라스 역변환(부분분수)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=49""]","함수 $F(s)=\dfrac{8+3s}{(s^2+1)(s^2+4)}$의 라플라스 역변환 $\mathcal{L}^{-1}\{F(s)\}$를 $f(t)$라 할 때, $f\!\left(\dfrac{\pi}{3}\right)$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-21","공학수학","미분방정식","베르누이 방정식","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=16""]","$y(x)$가 초깃값 문제 $y'-2y=2y^{1/2},\,y(0)=1$의 해일 때, $y(\ln 3)$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-gachon-b-25","적분학","Maclaurin급수의 응용","멱급수 수렴구간","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=22""]","멱급수 $\displaystyle\sum_{n=1}^{\infty}\dfrac{(x-2)^n}{n\cdot 3^n}$의 수렴구간에 속하는 모든 정수 $x$의 합은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hansung-16","미분학","극한과 연속","함수의 연속(인수분해)","easy","Heuristic estimate differs from current difficulty.","[""unitBase=1"",""mathDensity=12""]","다음 함수 $f(x)$가 연속함수이기 위한 $a$의 값은? $f(x)=\begin{cases}\dfrac{x^2+2x-8}{x^2-4},&x\ne 2\\ a,&x=2\end{cases}$","{""currentIndex"":0,""predictedIndex"":2,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hanyang-03","적분학","Maclaurin급수의 응용","급수와 정적분","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=37""]","$f(x)=\displaystyle\sum_{n=0}^{\infty}(-1)^n\dfrac{x^{2n+1}}{n!}$에 대해 $\displaystyle\int_0^{\sqrt{\ln 4}}f(x)\,dx$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hanyang-04","다변수함수","편도함수","연쇄법칙","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=13""]","미분가능한 함수 $f$에 대하여 $g(s,t)=f(s^3-t^3,\,t^3-s^3)$이다. $g_s(1,2)=3$일 때 $\dfrac{\partial g}{\partial t}(1,2)$의 값은?","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hanyang-05","다변수함수","곡선과 곡면","토러스(원환면) 법선벡터","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=22""]","$xz$평면 위에 중심이 $(2,0,0)$이고 반지름이 $1$인 원을 $z$축 중심으로 회전하여 얻은 곡면을 $S$라 하자. $S$ 위의 점 $\!\left(\dfrac{5\sqrt 3}{4},\,\dfrac{5}{4},\,\dfrac{\sqrt 3}{2}\right)$에서의 단위법선벡터를 $\langle a,b,c\rangle$라 할 때 $|2a+b-c|$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hanyang-13","선형대수","고유치와 대각화","직교대각화 좌표","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=23""]","직교행렬 $U=\begin{pmatrix}a&0&b\\c&0&d\\0&1&0\end{pmatrix}$을 이용하여 행렬 $A=\begin{pmatrix}2&1&0\\1&2&0\\0&0&2\end{pmatrix}$를 대각화할 수 있다 ($a,b>0$). $a+b+c+d$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hanyang-16","공학수학","미분방정식","완전 미분방정식","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=21""]","미분방정식 $3x^2+4xy+(2y+2x^2)\dfrac{dy}{dx}=0$의 해 $y(x)$가 초기조건 $y(0)=1$을 만족할 때, $\{y(2)\}^2+8y(2)$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hanyang-17","공학수학","미분방정식","공명 비제차 ODE(2중 공명)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=26""]","미분방정식 $\dfrac{d^2 y}{dt^2}+2\dfrac{dy}{dt}+y=e^{-t}$의 해 $y(t)$가 조건 $y(0)=3,\,y'(0)=3$을 만족할 때, $y(1)$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hanyang-18","공학수학","미분방정식","열방정식(분리변수)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=24""]","길이가 $1$인 일정한 단면을 갖는 균질한 철사의 양 끝의 온도가 $0\,^\circ\!\mathrm C$로 고정된다고 하자. 철사의 열 확산율은 $\dfrac{1}{\pi^2}$이고 초기 온도가 $2\sin(3\pi x)+5\sin(8\pi x),\,(0\le x\le 1)$이라고 한다. 열 방정식의 해가 $u(x,t)$일 때, $u\!\left(\dfrac{1}{2},1\right)$의 ...","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hongik-01","선형대수","행렬","수반행렬 성질","medium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""multiStatement"",""mathDensity=14""]","행렬 $A$가 $3\times 3$ 정칙행렬이고 $\text{adj}A$는 행렬 $A$의 수반행렬이다. 다음 중 옳은 것을 모두 고르시오. (단, $k$는 실수) (가) $\det(\text{adj}A)=(\det A)^2$ (나) $\text{adj}(kA)=k\,\text{adj}A$ (다) $\det(\text{adj}(kA))=k^6\det(\text{adj}A)$","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hongik-02","공학수학","미분방정식","옳지 않은 명제 찾기","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=17""]","다음 중 옳지 않은 것을 고르시오. (1) 미분방정식 $y''-4y'+4y=x+1+e^x$의 연계제차방정식은 $e^{2x}$와 $xe^{2x}$를 해로 가지고 주어진 비제차방정식은 $x+1+e^x$를 특수해로 가진다. (2) 미분방정식 $y'''+y''=0$은 $2x+3e^{-x}$가 해인 상수계수 선형 제차방정식 중 가장 계수가 낮은 방정식이다. (3) 미분방정식 $(1+x)y''+xy'-...","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hongik-07","적분학","급수의 수렴/발산","급수 수렴 개수","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=18""]","다음 3개의 무한급수 중 수렴하는 급수의 개수를 구하시오. (가) $\!\displaystyle\sum_{n=1}^{\infty}\!\left(\dfrac{n}{n+1}\right)^n$ (나) $\!\displaystyle\sum_{n=2}^{\infty}\!\left(\dfrac{\ln n}{n^2}+\dfrac{1}{n(\ln n)^2}\right)$ (다) $\!\displaystyl...","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hongik-08","적분학","급수의 수렴/발산","테일러 급수 특정 계수($f^{(23)}$)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=24""]","$f(x)=\!\displaystyle\int_0^x e^{-t^2}dt$일 때 $f^{(23)}(0)$의 값을 구하시오.","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-hongik-15","공학수학","미분방정식","변수치환(코시·극좌표·파동)","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""multipleMidKeywords=/매개변수|극좌표|극방정식|특이적분|이상적분/|/라플라스|Laplace|미분방정식|Maclaurin|Taylor/"",""mathDensity=52""]","(가)~(다) 중 변수 치환에 의해 식이 옳게 변형된 것의 개수를 구하시오. (가) $x=e^t$에 의해 $ax^2\dfrac{d^2 y}{dx^2}+bx\dfrac{dy}{dx}+cy=0$은 $a\dfrac{d^2 y}{dt^2}+(b-a)\dfrac{dy}{dt}+cy=0$으로 변형 (나) $x=r\cos\theta,\,y=r\sin\theta$에 의해 $\dfrac{\partial^2 ...","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-inha-01","미분학","극한과 연속","테일러 전개","easy","Heuristic estimate differs from current difficulty.","[""unitBase=1"",""mathDensity=12""]","$\displaystyle\lim_{x\to 0}\dfrac{1-\cos^3 x}{x^2}$의 값은?","{""currentIndex"":0,""predictedIndex"":2,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-inha-04","적분학","정적분의 계산","부분분수","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=19""]","정적분 $\displaystyle\int_0^1\dfrac{x}{(x-2)^2(x+2)^2}\,dx$의 값은?","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-inha-08","공학수학","추가내용","독립사건","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=12""]","두 사건 $A,B$는 독립이고 $P(A\cap B^C)=\dfrac{3}{5},\ P(A\cup B)=\dfrac{4}{5}$일 때, 확률 $P(A)$는?","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-inha-17","공학수학","미분방정식","비제차 2계 ODE","easy","Heuristic estimate differs from current difficulty.","[""unitBase=3""]","미분방정식 $y''+y=6\sin^2 x,\ y(0)=5,\ y'(0)=-2$의 해 $y(x)$에 대하여 $y\!\left(\dfrac{\pi}{2}\right)$의 값은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-konkuk-22","적분학","정적분의 계산","정적분의 기본정리(역도함수)","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=25""]","함수 $y=f(x)$의 도함수가 $f'(x)=\dfrac{1}{\sqrt{4+x^2}}$일 때, $f(2)$의 값은? (단, $f(0)=0$이다.)","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2023-konkuk-23","적분학","Maclaurin급수의 응용","기하급수 전개(테일러)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=19""]","$x=-1$에서 함수 $f(x)=\dfrac{4}{2x+3}$의 테일러 급수의 7차항의 계수는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
